EMAIL_1,EMAIL_2,FRIENDED_DATE
rcuellar@email.com,ncolby@email.com,12/10/2018 20:13:48
ooverton@email.com,aray@email.com,05/09/2018 10:30:30
lgable@email.com,zsprague@email.com,03/18/2018 14:53:16
arenfro@email.com,fblake@email.com,06/26/2018 12:07:55
sorellana@email.com,zsprague@email.com,08/20/2018 15:22:51
ehooper@email.com,srojas@email.com,10/11/2018 21:08:53
sorellana@email.com,rwarden@email.com,09/08/2018 13:58:11
rwarden@email.com,kchildress@email.com,12/10/2018 21:05:57
tmarvin@email.com,bratliff@email.com,03/04/2018 05:32:10
gocasio@email.com,bgoodman@email.com,06/26/2018 03:32:22
lgable@email.com,rtabor@email.com,12/14/2018 21:00:22
aneumann@email.com,uspaulding@email.com,10/19/2018 19:30:21
weubanks@email.com,cvalentine@email.com,10/17/2018 23:58:53
weubanks@email.com,hhutto@email.com,07/22/2018 05:18:42
jbrewster@email.com,yclark@email.com,05/13/2018 18:31:09
fblake@email.com,ikeefer@email.com,09/20/2018 00:48:52
lclem@email.com,cfitch@email.com,10/16/2018 16:53:00
hkeel@email.com,yclark@email.com,10/07/2018 22:19:59
weubanks@email.com,cfitch@email.com,07/16/2018 02:16:29
msilverman@email.com,ucorral@email.com,10/24/2018 10:30:03
cvalentine@email.com,ldurr@email.com,10/03/2018 12:39:30
uhatcher@email.com,umckeown@email.com,03/10/2018 01:05:03
jkoch@email.com,qbottoms@email.com,11/04/2018 21:50:29
znew@email.com,ythrash@email.com,01/08/2018 08:30:19
msilverman@email.com,rcuellar@email.com,10/13/2018 00:05:31
ylinn@email.com,mwilbur@email.com,05/08/2018 11:29:28
pminer@email.com,slavoie@email.com,09/05/2018 07:10:35
hnoonan@email.com,ylinn@email.com,09/25/2018 07:12:26
nmclendon@email.com,peldridge@email.com,12/20/2018 11:36:12
qbottoms@email.com,jgatewood@email.com,10/14/2018 13:54:51
kmayes@email.com,ggladden@email.com,11/04/2018 00:13:41
jvasquez@email.com,ldurr@email.com,09/18/2018 16:11:29
lshrader@email.com,kmayes@email.com,09/14/2018 18:23:28
oyount@email.com,rwalker@email.com,03/02/2018 21:46:20
ucorral@email.com,uspaulding@email.com,04/11/2018 04:21:32
gtuck@email.com,srojas@email.com,01/28/2018 02:06:42
qabreu@email.com,aneumann@email.com,12/02/2018 17:07:24
slavoie@email.com,ebaker@email.com,08/17/2018 08:30:59
ythrash@email.com,ycohn@email.com,02/01/2018 04:09:43
arenfro@email.com,umckeown@email.com,10/12/2018 01:56:03
mpeter@email.com,vmartindale@email.com,01/17/2018 09:47:16
qguzman@email.com,ebaker@email.com,02/01/2018 17:16:44
edoss@email.com,lcarswell@email.com,10/10/2018 14:12:24
uhatcher@email.com,xvan@email.com,04/24/2018 09:27:26
aray@email.com,tleon@email.com,06/23/2018 09:26:14
qbottoms@email.com,wparish@email.com,05/18/2018 20:56:18
zmenard@email.com,vmartindale@email.com,05/19/2018 19:19:59
pdunne@email.com,dleeper@email.com,07/17/2018 06:25:44
msilverman@email.com,qabreu@email.com,05/27/2018 02:04:59
zmenard@email.com,ugomes@email.com,09/01/2018 00:36:47
lsteen@email.com,pcullen@email.com,05/26/2018 12:41:44
ucorral@email.com,fskaggs@email.com,01/08/2018 19:47:50
rtabor@email.com,wklinger@email.com,04/25/2018 01:19:18
vmartindale@email.com,tantonio@email.com,08/04/2018 15:42:50
wklinger@email.com,kchildress@email.com,05/10/2018 21:12:16
qbottoms@email.com,eroe@email.com,03/26/2018 09:24:34
rwalker@email.com,rvalenzuela@email.com,07/20/2018 15:42:21
lsteen@email.com,idugger@email.com,12/16/2018 07:07:12
ysears@email.com,pcullen@email.com,07/23/2018 10:25:36
wklinger@email.com,rwarden@email.com,04/14/2018 01:36:13
vmcdaniel@email.com,lshrader@email.com,04/07/2018 22:44:43
jnoriega@email.com,tantonio@email.com,11/04/2018 21:06:33
xvan@email.com,ikeefer@email.com,01/03/2018 11:34:58
jnoriega@email.com,jkoch@email.com,02/13/2018 23:03:47
bstephen@email.com,eroe@email.com,09/10/2018 19:54:38
nmclendon@email.com,srojas@email.com,04/03/2018 11:50:29
vfairbanks@email.com,ikeefer@email.com,08/03/2018 01:49:32
lclem@email.com,ldurr@email.com,07/06/2018 03:40:07
kmusser@email.com,eroe@email.com,11/22/2018 14:17:34
yhirsch@email.com,ycohn@email.com,03/11/2018 04:41:37
aray@email.com,tdavid@email.com,02/21/2018 09:13:56
gocasio@email.com,aturley@email.com,09/22/2018 17:18:34
jkoch@email.com,bgoodman@email.com,02/22/2018 22:36:05
vfairbanks@email.com,arenfro@email.com,05/10/2018 18:19:20
mpeter@email.com,tantonio@email.com,11/02/2018 11:34:41
wparish@email.com,eroe@email.com,02/12/2018 02:37:59
ncolby@email.com,vcowan@email.com,11/11/2018 15:07:22
hhutto@email.com,jvasquez@email.com,09/14/2018 22:21:04
kmayes@email.com,ohoy@email.com,01/20/2018 22:04:10
lclem@email.com,cvalentine@email.com,09/16/2018 14:33:48
rrosen@email.com,ylinn@email.com,10/08/2018 10:51:47
unieves@email.com,pdunne@email.com,10/10/2018 17:04:03
ooverton@email.com,cschumacher@email.com,04/18/2018 19:03:54
pminer@email.com,prouse@email.com,09/14/2018 21:12:27
idugger@email.com,ysears@email.com,08/04/2018 11:16:19
aray@email.com,cschumacher@email.com,10/01/2018 08:04:10
tmarvin@email.com,aray@email.com,05/27/2018 19:55:16
qbottoms@email.com,bstephen@email.com,07/12/2018 22:51:49
vmcdaniel@email.com,mhauser@email.com,06/07/2018 21:34:59
kmayes@email.com,ycabrera@email.com,02/28/2018 13:54:55
weubanks@email.com,rbandy@email.com,12/14/2018 17:42:00
rtabor@email.com,kchildress@email.com,03/27/2018 05:50:57
ncolby@email.com,yhirsch@email.com,04/02/2018 00:31:58
yclark@email.com,ylinn@email.com,02/13/2018 18:13:28
rcuellar@email.com,edoss@email.com,04/28/2018 08:33:53
unieves@email.com,salbright@email.com,04/01/2018 14:57:10
zsprague@email.com,kchildress@email.com,08/17/2018 02:40:42
vfairbanks@email.com,fblake@email.com,10/14/2018 12:24:20
oyount@email.com,zcohn@email.com,02/16/2018 20:47:32
bstephen@email.com,jgatewood@email.com,02/27/2018 23:56:12
lgable@email.com,rwarden@email.com,09/02/2018 01:37:37
ooverton@email.com,tdavid@email.com,09/17/2018 08:43:51
wmcneill@email.com,nlilley@email.com,01/09/2018 16:18:11
jnoriega@email.com,vmartindale@email.com,02/14/2018 12:03:29
vcowan@email.com,znew@email.com,10/11/2018 22:50:12
bratliff@email.com,tdavid@email.com,03/17/2018 04:19:48
nlilley@email.com,gandre@email.com,12/22/2018 12:42:19
rcuellar@email.com,gandre@email.com,06/11/2018 06:31:30
hkeel@email.com,rrosen@email.com,02/14/2018 12:57:14
weubanks@email.com,ldurr@email.com,04/05/2018 16:54:21
lfitts@email.com,bmatney@email.com,04/19/2018 19:57:15
peldridge@email.com,fgladden@email.com,08/18/2018 19:19:45
hkeel@email.com,hnoonan@email.com,02/14/2018 16:54:19
jkoch@email.com,gocasio@email.com,02/26/2018 13:59:15
xbishop@email.com,swaldrop@email.com,12/25/2018 14:57:24
zsprague@email.com,rwarden@email.com,01/09/2018 15:28:37
ucorral@email.com,aneumann@email.com,07/18/2018 03:20:05
rrosen@email.com,hnoonan@email.com,03/26/2018 10:57:54
lshrader@email.com,ggladden@email.com,03/04/2018 01:40:58
mhauser@email.com,ohoy@email.com,08/25/2018 10:45:25
jgatewood@email.com,jrupp@email.com,03/23/2018 12:33:16
rvalenzuela@email.com,zcohn@email.com,04/23/2018 12:07:29
edoss@email.com,nlilley@email.com,11/13/2018 14:23:03
rlafferty@email.com,wguevara@email.com,08/03/2018 20:19:13
rtabor@email.com,zsprague@email.com,12/15/2018 12:03:25
rwalker@email.com,bmatney@email.com,03/28/2018 21:00:31
eweems@email.com,sgable@email.com,03/09/2018 16:46:12
lcarswell@email.com,xmireles@email.com,12/15/2018 02:14:58
qguzman@email.com,fmadison@email.com,06/09/2018 12:20:10
rbandy@email.com,gtuck@email.com,11/24/2018 08:36:36
jrupp@email.com,eroe@email.com,06/09/2018 10:48:17
jnoriega@email.com,mpeter@email.com,07/14/2018 09:45:47
vmcdaniel@email.com,kmayes@email.com,01/19/2018 21:50:42
pminer@email.com,ebaker@email.com,07/24/2018 04:03:24
hhutto@email.com,cvalentine@email.com,10/07/2018 18:04:39
ggladden@email.com,ohoy@email.com,05/02/2018 10:04:27
swaldrop@email.com,sgable@email.com,02/10/2018 03:58:19
qguzman@email.com,prouse@email.com,07/19/2018 19:41:17
ynettles@email.com,xjeffery@email.com,01/25/2018 12:13:56
nmclendon@email.com,ehooper@email.com,03/20/2018 01:59:32
yhirsch@email.com,ythrash@email.com,05/23/2018 14:40:08
idugger@email.com,pcullen@email.com,10/15/2018 14:13:39
dleeper@email.com,salbright@email.com,03/21/2018 22:15:03
lsteen@email.com,ysears@email.com,01/15/2018 00:55:37
jbrewster@email.com,ylinn@email.com,12/07/2018 16:29:38
ncolby@email.com,ythrash@email.com,11/24/2018 00:02:30
zcohn@email.com,lfitts@email.com,04/09/2018 20:46:58
ebaker@email.com,prouse@email.com,04/17/2018 06:39:16
qbottoms@email.com,ynettles@email.com,11/17/2018 07:22:55
peldridge@email.com,gtuck@email.com,02/08/2018 05:15:55
ynettles@email.com,hkeel@email.com,06/03/2018 14:09:58
ncolby@email.com,znew@email.com,08/07/2018 09:21:39
xjeffery@email.com,sgable@email.com,03/04/2018 19:09:31
wmcneill@email.com,lcarswell@email.com,04/09/2018 05:42:46
droy@email.com,rwalker@email.com,03/11/2018 17:53:47
jkoch@email.com,wlight@email.com,06/14/2018 12:56:34
lshrader@email.com,ycabrera@email.com,03/27/2018 16:57:36
rbandy@email.com,fgladden@email.com,09/24/2018 07:12:02
bgoodman@email.com,aturley@email.com,08/25/2018 10:48:20
bgoodman@email.com,wlight@email.com,06/11/2018 01:35:53
jvasquez@email.com,cfitch@email.com,03/03/2018 09:54:48
weubanks@email.com,lclem@email.com,03/11/2018 21:04:55
wmcneill@email.com,edoss@email.com,01/06/2018 22:10:29
droy@email.com,lfitts@email.com,02/02/2018 07:17:06
bstephen@email.com,jrupp@email.com,05/03/2018 16:06:54
hslaughter@email.com,sgable@email.com,07/20/2018 05:41:23
ynettles@email.com,hslaughter@email.com,03/08/2018 18:42:25
lsteen@email.com,ystrange@email.com,05/27/2018 02:33:43
ystrange@email.com,wguevara@email.com,03/17/2018 20:02:52
vfairbanks@email.com,uhatcher@email.com,01/28/2018 09:58:18
lcarswell@email.com,gandre@email.com,12/15/2018 05:28:50
lgable@email.com,rlafferty@email.com,05/16/2018 05:41:04
hslaughter@email.com,xjeffery@email.com,12/10/2018 20:30:28
rwalker@email.com,lfitts@email.com,09/28/2018 15:55:50
tboyle@email.com,ebaker@email.com,01/27/2018 01:27:21
fskaggs@email.com,sstallings@email.com,05/22/2018 22:24:39
ooverton@email.com,bratliff@email.com,03/01/2018 01:34:02
mhauser@email.com,ycabrera@email.com,01/10/2018 15:06:14
vcowan@email.com,ythrash@email.com,05/28/2018 07:27:35
jnoriega@email.com,ugomes@email.com,11/07/2018 18:59:12
rcuellar@email.com,wmcneill@email.com,10/11/2018 23:57:06
lpriest@email.com,rolmstead@email.com,02/01/2018 10:53:25
tmarvin@email.com,weubanks@email.com,05/12/2018 03:50:54
bgoodman@email.com,qouellette@email.com,03/24/2018 22:32:14
lsanborn@email.com,pdunne@email.com,10/21/2018 01:00:49
lpriest@email.com,lsanborn@email.com,12/02/2018 18:40:01
lgable@email.com,kchildress@email.com,04/09/2018 05:06:37
msilverman@email.com,sstallings@email.com,03/06/2018 11:29:10
idugger@email.com,wguevara@email.com,07/26/2018 16:55:24
dcostello@email.com,yhirsch@email.com,09/16/2018 04:28:29
ebaker@email.com,fmadison@email.com,08/22/2018 03:37:18
mpeter@email.com,ugomes@email.com,06/05/2018 12:29:48
slavoie@email.com,prouse@email.com,07/14/2018 09:49:59
rvalenzuela@email.com,bmatney@email.com,05/28/2018 01:08:13
qbottoms@email.com,jrupp@email.com,06/13/2018 12:25:16
qabreu@email.com,fskaggs@email.com,02/25/2018 17:09:07
uhatcher@email.com,arenfro@email.com,03/08/2018 21:53:11
rolmstead@email.com,salbright@email.com,09/21/2018 18:33:19
tmarvin@email.com,ooverton@email.com,07/15/2018 11:14:52
hslaughter@email.com,eweems@email.com,12/11/2018 14:05:51
arenfro@email.com,ikeefer@email.com,03/26/2018 08:43:00
gtuck@email.com,fgladden@email.com,10/13/2018 16:29:10
wlight@email.com,qouellette@email.com,01/16/2018 01:11:01
lpriest@email.com,unieves@email.com,01/23/2018 13:44:39
kmusser@email.com,bstephen@email.com,04/28/2018 00:41:43
wguevara@email.com,pcullen@email.com,10/21/2018 12:06:03
jkoch@email.com,aturley@email.com,10/25/2018 23:00:27
hkeel@email.com,mwilbur@email.com,11/12/2018 07:17:10
xbishop@email.com,eweems@email.com,02/22/2018 06:03:11
droy@email.com,rvalenzuela@email.com,10/11/2018 15:00:25
vmcdaniel@email.com,ohoy@email.com,11/28/2018 19:29:12
vmcdaniel@email.com,ycabrera@email.com,08/14/2018 06:55:18
lsteen@email.com,wguevara@email.com,01/11/2018 04:23:54
lgable@email.com,sorellana@email.com,05/22/2018 19:06:44
wparish@email.com,jgatewood@email.com,11/07/2018 13:07:44
jbrewster@email.com,mwilbur@email.com,01/09/2018 08:02:06
fblake@email.com,xvan@email.com,08/06/2018 01:26:11
yhirsch@email.com,vcowan@email.com,08/15/2018 09:43:23
ehooper@email.com,fgladden@email.com,12/08/2018 22:01:00
cschumacher@email.com,tdavid@email.com,10/21/2018 03:21:09
swaldrop@email.com,eweems@email.com,07/14/2018 05:15:38
rtabor@email.com,rwarden@email.com,12/02/2018 16:09:56
rbandy@email.com,pminer@email.com,10/20/2018 14:52:22
rolmstead@email.com,dleeper@email.com,08/06/2018 23:39:39
zmenard@email.com,tantonio@email.com,10/27/2018 20:51:33
ooverton@email.com,tleon@email.com,06/02/2018 19:08:47
kmusser@email.com,jrupp@email.com,11/08/2018 16:00:53
nmclendon@email.com,fgladden@email.com,09/01/2018 17:38:02
sstallings@email.com,uspaulding@email.com,05/09/2018 18:29:50
hslaughter@email.com,xbishop@email.com,07/25/2018 22:22:26
zcohn@email.com,bmatney@email.com,08/10/2018 21:48:24
echow@email.com,mpeter@email.com,12/19/2018 02:33:36
rwalker@email.com,zcohn@email.com,03/23/2018 11:54:55
ikeefer@email.com,umckeown@email.com,01/06/2018 01:29:41
lsanborn@email.com,salbright@email.com,02/19/2018 17:20:14
xmireles@email.com,nlilley@email.com,03/15/2018 13:15:48
droy@email.com,vmcdaniel@email.com,05/08/2018 16:20:41
qabreu@email.com,sstallings@email.com,02/23/2018 11:55:54
tboyle@email.com,slavoie@email.com,03/13/2018 15:09:54
mhauser@email.com,ggladden@email.com,08/06/2018 14:33:03
jdykes@email.com,qouellette@email.com,08/07/2018 15:43:35
rolmstead@email.com,lsanborn@email.com,11/02/2018 03:15:57
ehooper@email.com,gtuck@email.com,11/21/2018 19:29:42
qabreu@email.com,uspaulding@email.com,09/02/2018 04:53:53
gocasio@email.com,jdykes@email.com,01/10/2018 00:58:22
hkeel@email.com,jbrewster@email.com,10/04/2018 08:09:38
hkeel@email.com,ylinn@email.com,09/26/2018 18:59:03
rolmstead@email.com,pdunne@email.com,10/09/2018 09:52:07
bstephen@email.com,wparish@email.com,08/19/2018 02:14:27
lgable@email.com,wklinger@email.com,04/15/2018 17:46:45
unieves@email.com,dleeper@email.com,09/19/2018 03:40:11
prouse@email.com,fmadison@email.com,08/27/2018 20:23:45
rrosen@email.com,jbrewster@email.com,05/14/2018 20:18:12
rrosen@email.com,mwilbur@email.com,09/11/2018 16:45:46
wmurillo@email.com,vwadsworth@email.com,07/13/2018 02:52:54
wguevara@email.com,ysears@email.com,09/11/2018 20:03:31
ycabrera@email.com,ggladden@email.com,02/22/2018 20:46:30
edoss@email.com,xmireles@email.com,05/04/2018 03:17:44
pminer@email.com,qguzman@email.com,07/25/2018 06:52:34
echow@email.com,tantonio@email.com,06/01/2018 11:33:09
rlafferty@email.com,vfairbanks@email.com,11/11/2018 13:58:19
rcuellar@email.com,nlilley@email.com,03/27/2018 03:23:25
aturley@email.com,wlight@email.com,10/05/2018 05:25:52
lpriest@email.com,pdunne@email.com,11/23/2018 09:17:20
msilverman@email.com,uspaulding@email.com,08/02/2018 20:26:55
rlafferty@email.com,pcullen@email.com,11/27/2018 08:08:08
jkoch@email.com,jdykes@email.com,03/14/2018 02:25:23
jbrewster@email.com,hnoonan@email.com,10/19/2018 12:23:30
jdykes@email.com,aturley@email.com,04/20/2018 15:38:30
ystrange@email.com,pcullen@email.com,07/07/2018 01:28:04
ynettles@email.com,eweems@email.com,12/01/2018 13:38:34
tleon@email.com,bratliff@email.com,10/27/2018 16:59:22
ncolby@email.com,ycohn@email.com,01/13/2018 20:07:50
weubanks@email.com,jvasquez@email.com,09/20/2018 01:08:22
jnoriega@email.com,zmenard@email.com,05/13/2018 01:19:45
xmireles@email.com,gandre@email.com,04/20/2018 11:05:58
slavoie@email.com,fmadison@email.com,02/14/2018 01:37:10
ynettles@email.com,swaldrop@email.com,01/27/2018 19:23:00
jvasquez@email.com,cvalentine@email.com,12/26/2018 04:13:10
qabreu@email.com,ucorral@email.com,10/28/2018 14:14:22
hhutto@email.com,lclem@email.com,09/10/2018 03:50:59
cfitch@email.com,cvalentine@email.com,03/05/2018 19:46:33
tmarvin@email.com,tdavid@email.com,12/12/2018 08:50:56
echow@email.com,vmartindale@email.com,01/18/2018 16:12:45
znew@email.com,ycohn@email.com,10/24/2018 23:53:00
sstallings@email.com,aneumann@email.com,04/28/2018 12:37:40
dcostello@email.com,ycohn@email.com,05/14/2018 19:11:12
oyount@email.com,rvalenzuela@email.com,09/16/2018 03:36:42
rolmstead@email.com,unieves@email.com,09/01/2018 04:46:03
dcostello@email.com,ythrash@email.com,05/10/2018 17:51:54
