EMAIL_1,EMAIL_2,FRIENDED_DATE
volsen@email.com,pdickerson@email.com,02/18/2018 15:47:29
emesser@email.com,bbright@email.com,02/18/2018 01:33:29
acleary@email.com,pconover@email.com,01/15/2018 00:30:25
uwinfrey@email.com,backer@email.com,08/04/2018 11:02:17
pmccombs@email.com,jacuna@email.com,04/22/2018 20:45:37
lmckinnon@email.com,sgrey@email.com,07/02/2018 06:00:23
oballard@email.com,fmarino@email.com,10/03/2018 13:34:03
jdove@email.com,dcarbajal@email.com,09/27/2018 15:07:33
jralph@email.com,osantos@email.com,10/08/2018 15:07:34
fhildreth@email.com,pgulley@email.com,01/23/2018 20:05:40
vmartin@email.com,xraney@email.com,11/18/2018 10:35:48
gseitz@email.com,rmarino@email.com,08/09/2018 21:02:32
xbrewer@email.com,fmcafee@email.com,03/25/2018 00:46:06
kfredericks@email.com,pnoel@email.com,04/12/2018 08:41:30
gwithers@email.com,glaplante@email.com,09/15/2018 14:33:26
eclegg@email.com,jhaynes@email.com,07/07/2018 14:31:40
olittlefield@email.com,pcotter@email.com,06/04/2018 10:05:46
lireland@email.com,pnewell@email.com,09/25/2018 20:40:05
dgainey@email.com,predding@email.com,01/19/2018 21:23:08
dolivarez@email.com,bpayton@email.com,08/16/2018 23:36:39
nwoodruff@email.com,wdenton@email.com,09/25/2018 13:54:11
rkeener@email.com,dteague@email.com,09/06/2018 21:46:41
hdunbar@email.com,ykong@email.com,01/03/2018 12:30:13
kgalvez@email.com,sgordon@email.com,08/28/2018 20:53:09
jkearns@email.com,pjames@email.com,01/28/2018 08:15:29
fwentworth@email.com,dkirby@email.com,12/18/2018 00:14:08
ugarvin@email.com,ifolsom@email.com,04/27/2018 17:28:42
vbostick@email.com,nrocha@email.com,12/04/2018 19:23:12
bshanks@email.com,twilhelm@email.com,05/09/2018 04:22:07
wvan@email.com,cnunez@email.com,09/15/2018 05:46:40
gfaust@email.com,dcopeland@email.com,11/23/2018 17:11:13
xtoth@email.com,eenos@email.com,10/07/2018 07:25:31
kpalumbo@email.com,searley@email.com,05/09/2018 14:37:15
fbowles@email.com,cgoins@email.com,10/10/2018 06:09:03
vtalbott@email.com,rborrego@email.com,01/19/2018 18:11:02
hrankin@email.com,zschmitz@email.com,06/08/2018 17:27:53
ntong@email.com,apippin@email.com,10/20/2018 00:30:10
vmcgovern@email.com,vrios@email.com,09/20/2018 16:25:25
coshea@email.com,mhare@email.com,09/20/2018 12:06:39
kboykin@email.com,thughey@email.com,05/13/2018 03:17:01
ldelagarza@email.com,isanborn@email.com,01/13/2018 10:05:53
tcrane@email.com,yeasterling@email.com,09/17/2018 17:29:07
idupree@email.com,hstauffer@email.com,02/01/2018 23:23:14
zhuddleston@email.com,ctyson@email.com,05/17/2018 23:21:53
dcenteno@email.com,gsutter@email.com,08/21/2018 08:33:46
hmilburn@email.com,hdodson@email.com,02/27/2018 19:57:56
wburley@email.com,jcantwell@email.com,05/23/2018 16:31:26
bchildress@email.com,vgaylord@email.com,11/09/2018 19:32:52
hmichaud@email.com,pwelker@email.com,10/19/2018 08:04:11
kalbright@email.com,wbroussard@email.com,08/21/2018 03:40:03
fworley@email.com,aswartz@email.com,03/20/2018 14:14:00
qhill@email.com,fingram@email.com,12/20/2018 20:47:47
jbrinkman@email.com,lmckenzie@email.com,04/09/2018 14:40:58
dduncan@email.com,aspearman@email.com,01/11/2018 21:33:32
dcopeland@email.com,gwoodworth@email.com,04/12/2018 09:17:40
gfennell@email.com,bslaton@email.com,01/21/2018 02:56:57
wdenton@email.com,qburnham@email.com,03/02/2018 23:44:29
jgoss@email.com,hgagne@email.com,03/23/2018 08:15:08
zgillespie@email.com,zrodrigues@email.com,02/18/2018 13:26:59
ksims@email.com,egalvin@email.com,09/23/2018 19:34:53
zshaver@email.com,operryman@email.com,09/01/2018 00:15:13
rbuchanan@email.com,ymilner@email.com,09/17/2018 16:09:31
ckunkel@email.com,xmasterson@email.com,05/08/2018 22:51:20
ocounts@email.com,iknowles@email.com,11/21/2018 05:27:59
hladd@email.com,rtennant@email.com,08/03/2018 16:10:55
qbeasley@email.com,hpuckett@email.com,08/15/2018 03:57:21
luribe@email.com,ckunkel@email.com,05/15/2018 19:49:47
tsessions@email.com,qduvall@email.com,02/20/2018 05:55:01
ccall@email.com,qorr@email.com,10/03/2018 06:33:30
vrodriquez@email.com,xlewandowski@email.com,11/11/2018 22:59:18
rplante@email.com,hboatwright@email.com,04/12/2018 19:37:41
pmancini@email.com,llinkous@email.com,06/23/2018 08:36:31
trunyon@email.com,pgulley@email.com,09/13/2018 08:07:12
hfisher@email.com,gdowd@email.com,11/06/2018 07:44:00
ndonaldson@email.com,jhaynes@email.com,10/06/2018 15:21:34
bgurley@email.com,hboatwright@email.com,04/24/2018 15:40:42
xcombs@email.com,xmasterson@email.com,06/03/2018 12:06:19
fmeek@email.com,ureeves@email.com,02/20/2018 07:45:24
mtaylor@email.com,cbabcock@email.com,12/01/2018 06:39:32
dstill@email.com,rhendrickson@email.com,05/08/2018 12:10:22
gbyrne@email.com,uweems@email.com,02/22/2018 12:18:49
rmarino@email.com,gfennell@email.com,04/02/2018 15:44:37
kbrittain@email.com,npettit@email.com,05/21/2018 11:50:37
ashipman@email.com,qcunningham@email.com,05/03/2018 02:09:12
vfoote@email.com,yhoffman@email.com,05/16/2018 04:18:54
ppartin@email.com,nstacy@email.com,10/03/2018 12:22:31
ggoodrich@email.com,zmcculloch@email.com,09/09/2018 13:22:31
oballard@email.com,xferrari@email.com,11/10/2018 23:17:16
jbrinkman@email.com,econners@email.com,07/03/2018 20:19:06
qbaumann@email.com,bjenson@email.com,12/22/2018 21:31:33
ttoro@email.com,pskelton@email.com,02/23/2018 14:17:29
hpalmer@email.com,acleary@email.com,07/07/2018 13:47:06
bshanks@email.com,dwhitcomb@email.com,03/24/2018 17:47:50
fcummins@email.com,kmarshall@email.com,02/11/2018 17:52:45
iswift@email.com,tbooth@email.com,02/08/2018 16:17:57
psandlin@email.com,hbriscoe@email.com,03/09/2018 23:22:16
ycobb@email.com,grichmond@email.com,11/05/2018 00:46:44
zscholl@email.com,jpepper@email.com,09/07/2018 07:42:27
dcopeland@email.com,yoconner@email.com,06/11/2018 23:55:49
fgranados@email.com,elassiter@email.com,02/08/2018 22:39:49
sha@email.com,zmccann@email.com,03/09/2018 00:58:16
jlehman@email.com,yhackney@email.com,01/21/2018 19:19:20
xmaxey@email.com,bwingate@email.com,12/24/2018 22:23:19
jacuna@email.com,nmassey@email.com,01/19/2018 06:25:38
ibunting@email.com,arector@email.com,12/06/2018 07:40:13
eworth@email.com,gcornwell@email.com,05/17/2018 21:31:32
inugent@email.com,lmattos@email.com,05/13/2018 16:47:56
ulongo@email.com,dteague@email.com,12/21/2018 17:03:10
ehallman@email.com,rgalloway@email.com,01/25/2018 06:30:04
hfisher@email.com,yleonard@email.com,04/14/2018 03:56:27
irowley@email.com,vcamp@email.com,09/15/2018 08:24:52
bdiaz@email.com,nmarin@email.com,11/17/2018 23:44:18
ywyatt@email.com,vmcgovern@email.com,10/22/2018 11:58:09
hwells@email.com,zhuddleston@email.com,01/07/2018 22:33:37
brosen@email.com,zmccune@email.com,08/06/2018 01:22:31
skarr@email.com,lconger@email.com,04/08/2018 01:47:06
iback@email.com,zhendrickson@email.com,05/02/2018 19:08:06
ckowalski@email.com,iwelch@email.com,08/09/2018 03:34:33
sshay@email.com,iweatherly@email.com,07/14/2018 20:59:23
isingletary@email.com,osantos@email.com,04/24/2018 04:44:25
ypoole@email.com,dkuntz@email.com,08/08/2018 01:37:51
zbrackett@email.com,pcotter@email.com,09/15/2018 00:04:20
vbraden@email.com,hmcmillen@email.com,02/09/2018 06:17:43
jbrill@email.com,pconover@email.com,10/01/2018 22:43:30
nhobson@email.com,dgatewood@email.com,01/13/2018 18:51:20
hpuckett@email.com,barmenta@email.com,09/01/2018 01:28:56
ispinks@email.com,sgrey@email.com,03/21/2018 03:14:50
econners@email.com,owren@email.com,07/22/2018 09:23:42
erojas@email.com,zschmitz@email.com,01/07/2018 02:54:52
iskelton@email.com,xly@email.com,10/09/2018 04:46:33
fworley@email.com,ubenavides@email.com,10/27/2018 05:03:23
pervin@email.com,cligon@email.com,07/28/2018 20:13:25
pfurman@email.com,wbreedlove@email.com,07/18/2018 20:41:08
fhammond@email.com,ztrent@email.com,09/26/2018 14:56:18
vbeall@email.com,wburley@email.com,12/19/2018 17:40:07
gnesbitt@email.com,maldridge@email.com,11/07/2018 08:57:59
kbeaudoin@email.com,lbustos@email.com,03/16/2018 09:57:15
xfalls@email.com,shatch@email.com,06/08/2018 20:04:08
whendrick@email.com,tleigh@email.com,12/23/2018 09:03:41
ncrawford@email.com,qmayes@email.com,06/28/2018 07:33:19
welder@email.com,tbooth@email.com,09/23/2018 06:26:23
ileighton@email.com,zpuckett@email.com,06/11/2018 21:32:11
ycobb@email.com,gsutter@email.com,01/07/2018 11:03:27
vtalbott@email.com,skitchen@email.com,09/21/2018 16:27:11
dduncan@email.com,yhoffman@email.com,02/20/2018 06:27:04
ashipman@email.com,xbowden@email.com,08/06/2018 19:35:02
jsisk@email.com,jbolduc@email.com,08/19/2018 15:16:22
fbowles@email.com,mwatt@email.com,05/19/2018 22:25:15
dwhitcomb@email.com,qboudreau@email.com,09/03/2018 08:57:07
stavares@email.com,ucoburn@email.com,07/07/2018 06:18:57
iradford@email.com,ifolsom@email.com,12/02/2018 22:25:54
cwashington@email.com,snunn@email.com,08/07/2018 04:24:49
nsaxton@email.com,ccockrell@email.com,12/13/2018 15:05:08
ugustafson@email.com,sgordon@email.com,10/25/2018 10:41:56
apippin@email.com,lmartins@email.com,09/12/2018 19:02:38
gtanaka@email.com,ccockrell@email.com,01/08/2018 07:04:02
itoliver@email.com,mlundy@email.com,05/17/2018 01:38:14
itoliver@email.com,ffink@email.com,10/09/2018 19:56:54
qburnham@email.com,kboykin@email.com,07/21/2018 05:28:31
lfay@email.com,kbehrens@email.com,02/21/2018 05:25:26
kphelan@email.com,pmancini@email.com,05/03/2018 06:09:13
zhollis@email.com,cfredrickson@email.com,07/01/2018 09:09:42
qsilvia@email.com,flange@email.com,09/21/2018 02:01:54
wzapata@email.com,nelliot@email.com,03/22/2018 02:07:00
xgrover@email.com,hbohn@email.com,11/25/2018 11:53:48
cbruns@email.com,zlaws@email.com,10/13/2018 00:21:26
qbegay@email.com,ckunkel@email.com,04/02/2018 09:11:27
elear@email.com,vpollard@email.com,07/22/2018 18:47:13
akinard@email.com,mhuang@email.com,12/04/2018 18:56:03
vbraden@email.com,mhare@email.com,06/13/2018 03:07:29
bdowdy@email.com,qmasterson@email.com,08/14/2018 04:29:31
xwarden@email.com,iblount@email.com,12/10/2018 12:02:52
bhickson@email.com,mholcombe@email.com,10/22/2018 10:40:07
jmadden@email.com,dstubblefield@email.com,01/20/2018 13:05:14
uweems@email.com,lhatchett@email.com,08/10/2018 18:55:58
aboyles@email.com,rgalloway@email.com,04/14/2018 17:35:48
trodriguez@email.com,fworley@email.com,12/12/2018 00:29:57
harredondo@email.com,dbryan@email.com,04/09/2018 03:34:48
pmuncy@email.com,tsessions@email.com,01/14/2018 20:48:48
wvan@email.com,rferguson@email.com,07/09/2018 13:58:04
lstoddard@email.com,sleroy@email.com,09/15/2018 02:32:24
rbarnett@email.com,orutherford@email.com,05/01/2018 04:57:36
xwatt@email.com,rmedeiros@email.com,02/09/2018 08:57:30
britter@email.com,adugger@email.com,02/11/2018 21:12:24
fhuntley@email.com,zmendez@email.com,03/19/2018 07:51:35
aboyles@email.com,pstuart@email.com,08/22/2018 16:22:27
iback@email.com,nhobson@email.com,12/21/2018 22:34:56
ewaggoner@email.com,zfrantz@email.com,04/07/2018 23:35:06
yparra@email.com,fheadrick@email.com,03/09/2018 10:17:50
hcody@email.com,lneeley@email.com,04/06/2018 15:05:51
ystanton@email.com,kboykin@email.com,07/21/2018 01:43:08
ujolly@email.com,jwentz@email.com,01/07/2018 19:43:16
tguajardo@email.com,frichards@email.com,09/09/2018 04:11:23
ckowalski@email.com,hmack@email.com,06/11/2018 06:15:35
qmayes@email.com,hboatwright@email.com,05/02/2018 14:24:06
hshelton@email.com,hdelagarza@email.com,07/06/2018 11:39:53
pmatney@email.com,vbostick@email.com,02/12/2018 03:35:31
khinson@email.com,ccockrell@email.com,04/21/2018 03:36:44
apickett@email.com,nwoodruff@email.com,10/22/2018 07:48:09
okraft@email.com,flange@email.com,03/23/2018 21:18:09
mforsythe@email.com,jquintana@email.com,01/21/2018 17:24:46
cher@email.com,nhobson@email.com,05/04/2018 16:23:57
swise@email.com,qgreco@email.com,06/27/2018 17:03:20
nma@email.com,wprosser@email.com,08/07/2018 12:06:10
itoliver@email.com,jmejia@email.com,03/04/2018 01:19:01
nrocha@email.com,fontiveros@email.com,06/04/2018 04:10:22
zmcculloch@email.com,mhubbard@email.com,03/09/2018 01:52:17
larndt@email.com,zcriswell@email.com,05/03/2018 12:57:19
isingletary@email.com,jralph@email.com,10/26/2018 04:05:21
rteal@email.com,lnettles@email.com,03/11/2018 02:38:06
xestrella@email.com,jdove@email.com,08/20/2018 07:23:29
rpagan@email.com,qcorrea@email.com,07/13/2018 11:48:26
jgoss@email.com,mriddick@email.com,12/01/2018 14:10:17
jsousa@email.com,wbreedlove@email.com,03/11/2018 18:47:45
umerrill@email.com,oshin@email.com,02/23/2018 05:49:37
zbrackett@email.com,owells@email.com,05/11/2018 04:25:04
nnewman@email.com,kbeaudoin@email.com,05/02/2018 20:31:34
rweddle@email.com,yhowland@email.com,04/14/2018 17:32:11
dcopeland@email.com,britter@email.com,12/26/2018 17:43:08
fcathey@email.com,ttobias@email.com,01/14/2018 19:42:18
qwoodbury@email.com,hlarkin@email.com,06/07/2018 09:11:24
sirvine@email.com,zherrick@email.com,08/09/2018 16:19:25
mheller@email.com,jsousa@email.com,07/27/2018 01:46:12
zcriswell@email.com,dlemmon@email.com,07/17/2018 18:38:49
bdowdy@email.com,phamm@email.com,07/08/2018 16:05:44
ldelagarza@email.com,ttobias@email.com,11/04/2018 14:22:07
wgranger@email.com,vluke@email.com,02/08/2018 17:13:21
yperales@email.com,lhoppe@email.com,01/07/2018 20:29:40
tblalock@email.com,cteel@email.com,07/25/2018 21:36:52
fnoriega@email.com,bechevarria@email.com,01/04/2018 08:07:28
yhallman@email.com,yhoffman@email.com,12/02/2018 03:58:25
itoliver@email.com,wgranger@email.com,08/23/2018 00:14:19
fclinton@email.com,kbird@email.com,01/26/2018 14:15:01
wrico@email.com,akhan@email.com,10/15/2018 23:47:45
cbabcock@email.com,dfahey@email.com,04/06/2018 15:27:21
ugarvin@email.com,hforbes@email.com,07/24/2018 18:22:47
zfrye@email.com,kgrubb@email.com,05/08/2018 12:40:24
vhalverson@email.com,zkirk@email.com,04/15/2018 22:27:53
usharpe@email.com,predding@email.com,01/04/2018 00:17:45
kbehrens@email.com,fadame@email.com,12/06/2018 12:34:45
ialcorn@email.com,tmendoza@email.com,08/06/2018 03:13:09
vprieto@email.com,hbriscoe@email.com,09/05/2018 08:21:19
ywolfe@email.com,qduvall@email.com,08/18/2018 05:44:21
npak@email.com,gteeter@email.com,06/20/2018 00:40:08
edortch@email.com,esavage@email.com,09/03/2018 19:10:13
hladd@email.com,wdenton@email.com,06/28/2018 01:32:29
gransom@email.com,pfrancis@email.com,08/21/2018 09:46:52
gwithers@email.com,tsessions@email.com,11/03/2018 14:54:08
zpuckett@email.com,bdowdy@email.com,07/12/2018 15:16:00
sbeavers@email.com,gmercer@email.com,10/19/2018 00:48:56
rweddle@email.com,xmcadams@email.com,09/21/2018 17:04:26
vmullen@email.com,hmack@email.com,07/05/2018 09:05:06
vbraden@email.com,jmejia@email.com,04/28/2018 16:59:22
fbecerra@email.com,tpeyton@email.com,03/19/2018 10:51:49
xseverson@email.com,gorourke@email.com,09/14/2018 16:21:47
cguevara@email.com,vayres@email.com,07/06/2018 08:55:59
fcummins@email.com,jjewell@email.com,03/27/2018 01:35:17
dwhitcomb@email.com,twilhelm@email.com,01/28/2018 22:43:05
xbriones@email.com,iperrin@email.com,05/28/2018 03:11:01
xdotson@email.com,mchristie@email.com,06/10/2018 21:43:35
ppartin@email.com,bpayton@email.com,07/19/2018 05:22:22
qricci@email.com,emesser@email.com,11/10/2018 16:39:52
nma@email.com,cjohnson@email.com,01/25/2018 10:24:16
kbrittain@email.com,vcoombs@email.com,05/27/2018 20:56:11
jott@email.com,mvu@email.com,12/28/2018 11:55:34
qbegay@email.com,jlehman@email.com,12/08/2018 03:48:37
smckinley@email.com,gteeter@email.com,06/02/2018 01:26:26
qorr@email.com,aspearman@email.com,06/17/2018 16:46:27
sirvine@email.com,zmccune@email.com,02/08/2018 16:12:41
rtennant@email.com,lcrisp@email.com,04/11/2018 04:52:07
pfair@email.com,okoonce@email.com,01/09/2018 18:57:10
rwong@email.com,xbenefield@email.com,07/19/2018 14:44:09
backer@email.com,fadame@email.com,04/09/2018 03:06:41
eouellette@email.com,aforsythe@email.com,11/26/2018 19:34:57
econner@email.com,npack@email.com,04/27/2018 07:47:28
dmorrell@email.com,hcoble@email.com,03/22/2018 22:23:32
pblais@email.com,xlipscomb@email.com,08/10/2018 04:28:27
larndt@email.com,eweinstein@email.com,09/05/2018 18:27:36
lhatchett@email.com,jgoss@email.com,05/01/2018 14:32:56
bmurry@email.com,erojas@email.com,11/28/2018 01:30:47
jmadden@email.com,iwelch@email.com,10/06/2018 03:27:25
dcenteno@email.com,sfortier@email.com,06/10/2018 13:47:54
onapier@email.com,qsilvia@email.com,01/21/2018 07:05:15
tpaulson@email.com,iminton@email.com,07/13/2018 03:29:22
mcrawley@email.com,mmcreynolds@email.com,04/09/2018 03:25:22
wreich@email.com,gcastleberry@email.com,05/27/2018 07:02:34
csosa@email.com,zhendrickson@email.com,01/14/2018 03:43:23
dblount@email.com,vscherer@email.com,09/20/2018 08:13:15
kallard@email.com,vgracia@email.com,09/10/2018 21:03:07
pgulley@email.com,ccoe@email.com,05/18/2018 00:16:16
asherrill@email.com,iknowles@email.com,01/01/2018 08:26:07
rralph@email.com,tsessions@email.com,12/08/2018 01:41:50
irazo@email.com,xlipscomb@email.com,01/16/2018 21:09:06
dwise@email.com,dhoyle@email.com,07/05/2018 00:24:18
vgracia@email.com,omarcum@email.com,09/04/2018 20:26:01
gketchum@email.com,hfarley@email.com,01/08/2018 11:09:31
mmack@email.com,jeaton@email.com,12/24/2018 10:29:44
econners@email.com,lmckenzie@email.com,10/20/2018 11:57:20
zsumpter@email.com,ftatum@email.com,01/04/2018 00:13:35
wprosser@email.com,yhackney@email.com,09/17/2018 13:42:44
sedwards@email.com,xbriones@email.com,06/21/2018 22:07:52
aweldon@email.com,agrenier@email.com,05/18/2018 15:37:17
agrenier@email.com,ctyson@email.com,07/06/2018 14:54:15
gwoody@email.com,wbray@email.com,05/05/2018 02:38:58
rbuchanan@email.com,ksims@email.com,05/19/2018 09:59:01
akinard@email.com,hashcraft@email.com,05/17/2018 05:39:13
upeek@email.com,fvo@email.com,06/04/2018 04:38:28
mderrick@email.com,hmilburn@email.com,06/19/2018 02:07:50
hfisher@email.com,ostoner@email.com,11/15/2018 12:46:03
dwise@email.com,spartin@email.com,04/18/2018 13:38:17
pgarvey@email.com,erawlins@email.com,04/23/2018 10:46:06
jpepper@email.com,tjenkins@email.com,07/18/2018 05:46:14
cteel@email.com,aquinn@email.com,10/03/2018 20:03:42
lcrisp@email.com,wtom@email.com,06/01/2018 02:01:45
